q_valuepi0=1	p_value	UCSC_RefGene_Accession
0.6583128562509055	0.5719162166756007	NM_138972
0.6583128562509055	0.5719162166756051	NM_138973
0.6583128562509055	0.5719162166756324	NM_012104
0.6587287482213643	0.5722980521797314	NM_015434
0.6587495860048359	0.5723366815030486	NR_026052
0.6587717349439077	0.5724585566102616	NM_004602
0.6587717349439077	0.5724585566102629	NM_017454
0.6587717349439077	0.5724585566102653	NM_017453
0.6587717349439077	0.5724585566102863	NM_001037328
0.6587717349439077	0.5724585566102899	NM_017452
0.6587778096144721	0.5724843618790935	NM_012074
0.6588345073445896	0.5725541610378249	NM_001037738
0.6588996582993958	0.5726518404573702	NM_001009569
0.6588996582993958	0.5726518404980696	NM_004641
0.6591160549695624	0.5728604485985223	NM_032424
0.6591233932456507	0.5729174247625343	NM_018009
0.6591233932456507	0.5729253876422487	NM_001002812
0.6591233932456507	0.5729284383801931	NM_000386
0.6591364153730462	0.5729602952600874	NM_130386
0.6591567506759619	0.5729985102233646	NM_001013660
0.659194160206575	0.5730515694448632	NR_004382
0.6593746668178405	0.5732290328062744	NM_017646
0.6597407174787225	0.5735883728910071	NM_001130029
0.6597407174787225	0.5735883728986351	NM_173828
0.6600454913308049	0.5738739138186197	NM_006406
0.6601029606373127	0.5739444480770303	NM_001071775
0.6601453221755378	0.5740377402580739	NM_001015045
0.6601453221755378	0.5740429878256019	NM_148178
0.6601453221755378	0.5740429878256031	NM_148179
0.6603791112832013	0.5742668603727445	NM_021947
0.6607434671034793	0.5746042926047893	NM_022157
0.6607436015618423	0.5746249972952135	NM_003614
0.6608435326334389	0.5747324946365222	NM_001867
0.6608543220024179	0.5747624693105717	NM_001135147
0.6611209758938466	0.5750149847666489	NM_153325
0.6611970478580675	0.5751017508243894	NM_001240
0.6612225018266297	0.5751650957643729	NM_021061
0.6612225018266297	0.5751650957653774	NM_001109689
0.6612763263356269	0.5752325194316081	NM_004109
0.6613647962210342	0.5753300849284929	NM_018270
0.6614702028412648	0.5754423899585004	NM_002710
0.6616524751361637	0.5756580641407416	NM_203390
0.6616524751361637	0.5756628049487813	NM_001099432
0.6616524751361637	0.5756628049861998	NM_017679
0.6620769104917251	0.5760527091846119	NM_012431
0.6621106991307358	0.5761027379954446	NM_033133
0.6626610779354688	0.5766022702818565	NM_014641
0.6626865410160334	0.5766450748100819	NM_007364
0.6627062209696528	0.5767034973931093	NM_001159390
0.6627062209696528	0.5767034973970658	NM_000858
0.6632744989551245	0.5772186937065067	NM_032139
0.6633691548986933	0.5773219824319307	NR_002441
0.6633691548986933	0.5773424077594036	NM_152486
0.6636036594147245	0.5775671782399047	NM_006586
0.6637790493386108	0.5777666532072099	NM_018441
0.6637790493386108	0.5777697940337299	NM_024518
0.6637790493386108	0.5777818758124083	NM_003139
0.6641156316272703	0.5780955443625304	NM_001040078
0.6642289962857715	0.5782299796938895	NM_017576
0.6642289962857715	0.5782563144582842	NM_001018066
0.6642289962857715	0.578256314458293	NM_001018065
0.664547897926391	0.5785598048228671	NM_182523
0.664547897926391	0.5785753525225655	NM_002966
0.6646523907207912	0.5786870366395921	NM_001144761
0.6648399951896458	0.5789080859106653	NM_006145
0.6648399951896458	0.5789539535109234	NM_001009958
0.6648399951896458	0.5789539535568722	NM_001085366
0.6648399951896458	0.5789539535586704	NM_024061
0.6648399951896458	0.5789539535601739	NM_001085367
0.66506021306862	0.5791664452874324	NM_203290
0.6650997288139313	0.5792215809917549	NM_015488
0.6651940806583386	0.5794565618867442	NM_001002295
0.6651940806583386	0.5794565620156125	NM_002051
0.6651940806583386	0.5794902876140791	NR_028033
0.6651940806583386	0.5794902877250506	NR_028035
0.6651940806583386	0.5794902878413298	NM_000043
0.6651940806583386	0.5794902878422256	NR_028036
0.6651940806583386	0.5794902879015171	NR_028034
0.6651940806583386	0.5794902879174155	NM_152871
0.6651940806583386	0.5794902879393808	NM_152872
0.665338918737421	0.5796371959836197	NM_002033
0.6654758087688202	0.5798214000828511	NM_020922
0.6654758087688202	0.5798214000828534	NM_001002838
0.6654758087688202	0.5798331116952146	NM_001166693
0.6654758087688202	0.5798808645861598	NM_001160147
0.6654758087688202	0.5798808645861617	NM_030637
0.6654758087688202	0.5798808645861789	NM_001160148
0.6655914865403866	0.580006686677885	NM_005642
0.6655914865403866	0.5800231412588499	NM_000520
0.6656040895502369	0.5800548632339557	NR_002559
0.6656664076193585	0.5801416636575727	NM_006258
0.6656664076193585	0.5801506539390875	NM_004281
0.6656883096911009	0.5804499790987712	NM_001613
0.6656883096911009	0.580518459284949	NM_078480
0.6656883096911009	0.5805184592849704	NM_014281
0.6656883096911009	0.5805191614968871	NM_030624
0.6656883096911009	0.5805500482406922	NM_001007232
0.6656883096911009	0.5806882880947237	NM_001097591
0.6656883096911009	0.5806882880947237	NM_001097592
0.6656883096911009	0.5806882880947237	NM_001097593
0.6656883096911009	0.5806882880947237	NM_001097594
0.6656883096911009	0.5806882880947237	NM_001097595
0.6656883096911009	0.5806882880947237	NM_001097596
0.6656883096911009	0.5806882880947237	NM_001097597
0.6656883096911009	0.5806882880947237	NM_001097598
0.6656883096911009	0.5806882880947237	NM_001097602
0.6656883096911009	0.5806882880947237	NM_001097603
0.6656883096911009	0.5806882880947237	NM_001097604
0.6656883096911009	0.5806882880947237	NM_001097605
0.6656883096911009	0.5806882880947237	NM_020411
0.6656883096911009	0.5806882880947237	NM_133430
0.6656883096911009	0.5806882880947237	NM_133431
0.6656883096911009	0.5806882880947237	NR_033251
0.6656883096911009	0.5806882880947237	NR_033253
0.6656883096911009	0.5806882880947237	NR_033254
0.6656883096911009	0.5806882880947237	NR_033256
0.6656883096911009	0.5806882880947237	NR_033257
0.6658901001013062	0.5808850605264619	NM_001102562
0.6659082164790359	0.5809423616001872	NM_006751
0.6659082164790359	0.5809423616001909	NM_001130445
0.6660161628856167	0.5810572867451009	NR_026585
0.6663900851922792	0.5814075184589949	NR_026717
0.6663900851922792	0.5814458015716089	NM_003057
0.6663900851922792	0.5814458015716144	NM_153187
0.666463014079216	0.5815302002328898	NM_002583
0.6665144139528766	0.5816165849126715	NM_001018090
0.6665144139528766	0.5816165849431127	NM_001018091
0.6665150764383403	0.5816830535080273	NM_138428
0.6665150764383403	0.5816830535135861	NM_001164824
0.6665150764383403	0.5816830535145108	NM_001164825
0.6665150764383403	0.5817210010006325	NM_001143938
0.6665150764383403	0.5817210010006341	NM_001143939
0.6665540531330254	0.5817757878844116	NM_175054
0.666563878164993	0.5818051323934675	NM_004432
0.6665881909871516	0.5818678933820969	NM_001134456
0.6665881909871516	0.5818678933914455	NM_145037
0.6666805729704881	0.5819781241747752	NM_003541
0.6666805729704881	0.5819900795449044	NM_003672
0.6668195183685548	0.5821321513569567	NM_001112808
0.6671782609970189	0.5824661212337344	NM_001168215
0.6672128881507119	0.5825171410850298	NM_000655
0.6674796410252908	0.5827916277438361	NM_080423
0.6674796410252908	0.5827916277438367	NM_080422
0.6675518945154538	0.5828755138034076	NM_001006938
0.6677626261882609	0.5831047725881415	NM_181715
0.6677626261882609	0.5831219343662937	NR_027862
0.6677626261882609	0.5831219343663052	NM_003642
0.6680739384823644	0.5834274859127724	NM_015044
0.6680739384823644	0.5834354193239768	NM_002197
0.6680926012437527	0.5834725344382484	NM_031307
0.668247448742748	0.5836285906480722	NM_004741
0.6682556568287821	0.5836565811855048	NM_005121
0.6683328996386498	0.5837448695292152	NM_015832
0.6683831865986456	0.5838096176830508	NM_001454
0.6687201830809268	0.5841248087645885	NM_001005512
0.6687664715067934	0.5842069170246822	NR_027241
0.6687664715067934	0.5842069170301134	NR_015366
0.6688490182683868	0.5843207071167678	NM_005414
0.6688490182683868	0.5843207071168763	NM_001145098
0.6688849087385409	0.5843729032255234	NM_001008693
0.6688926603258969	0.5844590822752171	NM_153681
0.6688926603258969	0.5844590822752176	NR_028352
0.6688926603258969	0.5844590822752278	NM_153682
0.6688926603258969	0.5844630421112709	NM_145295
0.6689405255735354	0.5845257088298196	NM_032015
0.6690962390825709	0.58470049887192	NM_002754
0.6690962390825709	0.5847034686019126	NM_001012715
0.6691989262397137	0.5848140550958201	NM_031288
0.6693915449727442	0.5850240993625117	NR_024170
0.6693915449727442	0.5850240993625133	NM_021970
0.6696549740937933	0.5852751923515579	NM_003142
0.6697982350005763	0.5854212715772782	NR_024514
0.669928760748046	0.5855562284696263	NR_029467
0.6700699858939115	0.5857040175003851	NR_027042
0.6700699858939115	0.5857214240751478	NM_198506
0.6701092545274638	0.5857766291446376	NM_013309
0.6702678172675336	0.5859361214326018	NR_029521
0.6703342041447902	0.5860287886752982	NM_032816
0.6703342041447902	0.5860359288307635	NR_015392
0.6704939012923995	0.5861964347343254	NM_000465
0.6705041633376894	0.5862262984749662	NM_001007257
0.6706247070085438	0.5863525862580778	NM_001344
0.6706841751341268	0.5864454005160666	NR_028327
0.6706841751341268	0.5864463764812425	NM_001134435
0.6707264761149179	0.5865042632793998	NM_022163
0.6707750785810551	0.5865676631263573	NM_002495
0.670876472440831	0.5866772317418946	NR_024330
0.6709087731809388	0.5867263830270271	NM_014976
0.6709109189900297	0.5867491641494409	NM_021809
0.6711423270241539	0.5870351905097813	NM_013997
0.6711423270241539	0.5870351905097995	NM_003182
0.6711423270241539	0.5870351905098008	NM_013996
0.6711423270241539	0.5870351905098163	NM_013998
0.6711919051969871	0.5870994688912263	NM_003845
0.6711921893158123	0.5871206307363406	NM_004105
0.6712553443844912	0.5871967904778024	NM_001730
0.6712626217180276	0.5872240720183007	NM_182911
0.6713827458157137	0.5873500764712343	NM_152345
0.6714203378275296	0.5874038837639863	NM_021619
0.6716266021718043	0.5876216722247154	NM_002887
0.6716266021718043	0.5876261914683201	NM_000034
0.6716423291334324	0.5876991973748458	NM_017493
0.6716423291334324	0.5877027324669859	NM_152385
0.6716423291334324	0.5877027335032773	NM_001135598
0.6716886706680122	0.5877642122216132	NR_000007
0.6717418506965367	0.5878316780959754	NM_031899
0.6722345215101462	0.5882837530732836	NM_032440
0.6722920788035746	0.5883760176180788	NM_182769
0.6722920788035746	0.5883760176180844	NM_182770
0.6723937182357788	0.5885033441982495	NM_001022
0.6723937182357788	0.5885273989650573	NM_198459
0.6723937182357788	0.5885278226136119	NM_001111125
0.6727809547263519	0.5888877229442475	NM_015540
0.6728870065270182	0.5890015166187923	NM_175617
0.6729818760578872	0.5891153589427959	NM_202001
0.6729818760578872	0.589126497409059	NM_014691
0.6731587442588367	0.5893023019472885	NM_017814
0.6736278512785332	0.5897339607831042	NR_002988
0.6737961309721469	0.5899022773121263	NM_013329
0.6738811092188323	0.5899976720863702	NM_006260
0.6740819355571971	0.5901945033076974	NM_001100423
0.6744839191977048	0.5905884930919645	NR_028063
0.6744839191977048	0.5905884930919767	NM_181453
0.6750633484290396	0.5911168841808843	NM_001278
0.6754188846538578	0.5914702982861553	NM_139173
0.6754188846538578	0.5914702982861804	NM_001100874
0.6755923248190121	0.5916642822236893	NM_003339
0.6755923248190121	0.591664282223717	NM_181838
0.6756144209933306	0.5917409634855482	NM_139354
0.6756144209933306	0.5917409634855613	NM_139355
0.6756144209933306	0.5917678378682438	NM_001040410
0.6756144209933306	0.5917678378682469	NM_203299
0.6756270151391088	0.5918209720385657	NM_001018046
0.6756270151391088	0.591820972038567	NM_025052
0.6758528644751032	0.5920398651415545	NM_019589
0.6759230432509726	0.592143462455416	NM_199186
0.6759230432509726	0.5921434624554229	NM_001724
0.6764119746738745	0.5925928675735442	NM_006049
0.6764341487792119	0.5926333705793569	NM_001098798
0.6765074156583067	0.5927186396490287	NM_005378
0.676618388710414	0.5928369505370736	NM_152343
0.6768970853279946	0.5931233200471697	NM_001102653
0.6768970853279946	0.5931233200471697	NM_199324
0.6770906395733465	0.5933140168480471	NM_015911
0.677196608173876	0.5934488398810247	NR_027868
0.677196608173876	0.5934490747457549	NM_000922
0.6776832483948538	0.5939088100138266	NM_006845
0.6776832483948538	0.5939177643049185	NM_017964
0.6777474243180682	0.5939951252950277	NM_005811
0.67788199362907	0.5941341870378298	NM_006901
0.6781619729632907	0.5944007072804066	NM_000317
0.6784456126924682	0.5946704533760772	NM_022826
0.6789330370970457	0.5951188446318343	NM_006464
0.6789672453955927	0.5951911410544014	NM_014167
0.6789672453955927	0.5951911410843025	NR_033192
0.6790034561114598	0.5952440405588559	NM_001136022
0.6790364844492529	0.5953403019329151	NM_170707
0.6790364844492529	0.5953403019330787	NM_170708
0.6790364844492529	0.5953995658969503	NM_172211
0.6790364844492529	0.5953995658969518	NM_000757
0.6790364844492529	0.5954210988150692	NR_024168
0.6790364844492529	0.5954210988150692	NR_024169
0.6790364844492529	0.5954210988150705	NM_138554
0.6792266754754828	0.5956090337105537	NM_001105662
0.6792753328752902	0.5957136746241862	NM_014287
0.6792753328752902	0.5957151965821523	NM_014520
0.6792753328752902	0.5957151965821623	NM_001105538
0.6793417920396746	0.5957946476145298	NR_002572
0.67940740308572	0.5958733589473686	NM_020151
0.679466555734732	0.5959464098391279	NM_032310
0.6795284917512455	0.5960219057393145	NM_017763
0.6795480534241356	0.596081410855487	NR_023919
0.6795480534241356	0.5960814108554953	NR_023918
0.6795957255019375	0.5961444026938383	NM_015470
0.6801973872777655	0.5967357648218474	NM_004848
0.6801973872777655	0.5967357648218534	NM_001039477
0.6801973872777655	0.5967357648218597	NM_001105556
0.6802432403437044	0.5967971869619768	NM_001024
0.6803143616134265	0.5969197536111228	NM_001136263
0.6803143616134265	0.5969443739451464	NM_001077416
0.6803143616134265	0.5969443739451481	NM_001077418
0.6803143616134265	0.5969443739451519	NM_001077419
0.6805013220352486	0.5971296264459609	NM_006559
0.6805566879965755	0.5971994143468423	NM_052978
0.6806337357102301	0.5972882324591177	NM_001080411
0.6807029820218653	0.5973702090311533	NM_002517
0.6809777015720968	0.5976325151891219	NM_001098624
0.6812840926535325	0.5979226346909718	NR_026693
0.6814957628837481	0.5981296394624982	NM_020474
0.6816458020367977	0.5982870110967605	NR_027422
0.6816458020367977	0.5983038026851308	NR_031679
0.6818070368236072	0.598466568030094	NM_173492
0.6818729989773114	0.5985457134414164	NM_001102445
0.682900448395672	0.5994688830513886	NM_024833
0.6830104609172141	0.5996230406537674	NM_001533
0.6830104609172141	0.5996715189961768	NM_001145295
0.6830104609172141	0.5996715189961832	NM_018297
0.6830104609172141	0.599671518996193	NM_001145293
0.6830104609172141	0.5996718628941626	NM_016472
0.683120469048761	0.5998110181901266	NM_001001329
0.683120469048761	0.5998110181901317	NM_002743
0.683175660643386	0.5998807656443964	NM_012473
0.6837161649669159	0.6003979771066907	NM_025207
0.6837161649669159	0.6003979771067051	NM_201398
0.6837425237395806	0.6004424281509422	NM_007034
0.6839889449421119	0.6006801400010414	NR_003939
0.6840272254155867	0.6007350712146734	NM_001239
0.684101899311147	0.6008219678408206	NM_004454
0.6844134119626305	0.6011168834175431	NM_005967
0.6844821139472625	0.6011985514444875	NM_144975
0.684660955923945	0.601376966021562	NM_014415
0.6846625722948368	0.6014339461346089	NM_014396
0.6846625722948368	0.6014339461346143	NM_080631
0.6846625722948368	0.6014423848915166	NM_013392
0.6848438443130581	0.601644300816552	NM_001005753
0.6848438443130581	0.6016443008165598	NM_016079
0.6848597912904059	0.6017223279992079	NM_002504
0.6848597912904059	0.6017223279992117	NM_147133
0.6848597912904059	0.6017223279992169	NM_147134
0.684886246083835	0.6017669113640576	NM_019043
0.6851960270440312	0.6020604462716295	NM_024946
0.6853316021063269	0.6022009257493777	NR_028506
0.6853414624683679	0.6022309442429399	NM_018509
0.6854618271753873	0.6023580704127702	NM_012259
0.6855008011156929	0.6024301582626497	NM_018132
0.6855008011156929	0.6024350375605446	NM_017770
0.6856486781295281	0.602586359298357	NM_002572
0.6857397225205427	0.6026877407969387	NM_018571
0.6857926325625626	0.6027556109965964	NM_152990
0.6863294056958603	0.6032487756363969	NM_014960
0.6866476994402699	0.6035577149339725	NM_152357
0.6866476994402699	0.6035713294980201	NM_001937
0.6869570325205715	0.6038646414118017	NR_002169
0.6870289739718313	0.6039492878004386	NM_080860
0.6871505311573715	0.6040775561187163	NM_152412
0.6871700309697126	0.6041589320082296	NM_001126058
0.6871700309697126	0.6041589320082359	NM_001126057
0.6871700309697126	0.6041589320082377	NM_001126056
0.6873693644438933	0.6043556030995757	NM_021057
0.6874090928673463	0.6044119521288605	NM_006537
0.6874882986429691	0.6045244367422625	NM_024090
0.6874882986429691	0.6045244368418781	NM_001130721
0.6875581174076537	0.6046682655045996	NM_004542
0.6875581174076537	0.6046715231454789	NM_001163278
0.6875581174076537	0.6046715231454789	NM_014253
0.6875581174076537	0.6046715231454797	NM_001163279
0.6876911618665575	0.6048530089038837	NM_153373
0.6876911618665575	0.6048629327441475	NM_003136
0.6876911618665575	0.6048629327515866	NM_001146282
0.6876911618665575	0.6049157816302403	NM_016447
0.6876911618665575	0.6049316414858774	NM_001012706
0.6876911618665575	0.6049385206523523	NM_001135031
0.6876911618665575	0.6049385206523541	NM_004188
0.687845605196117	0.6051386758494526	NR_024542
0.687845605196117	0.6051386758494535	NR_024543
0.687845605196117	0.6051386758494537	NR_003672
0.6878862765940021	0.6051958903816366	NR_003011
0.6879541525847488	0.6052974637247439	NM_013326
0.6879541525847488	0.6052984782416694	NM_001665
0.6882495579448022	0.6055798363184168	NM_004568
0.6884716634570865	0.6057967151501253	NR_001541
0.68850746825182	0.6058496731756604	NM_207352
0.6885238639866113	0.6058855538951167	NM_024654
0.6887505205710616	0.6061064670183989	NM_031218
0.6889310335492629	0.6062867860523893	NR_029868
0.6891908483007116	0.6065369075295569	NM_004579
0.6892084161369313	0.6065738431546008	NM_139280
0.6895221819300957	0.6068794671199994	NM_002158
0.6895221819300957	0.6069020191341696	NM_000413
0.6895221819300957	0.6069144424921566	NM_152682
0.689622692192109	0.6070243987794317	NM_002035
0.6897350556882533	0.6071447952342757	NM_023008
0.6897494314981907	0.6071789411942071	NM_001184
0.6899069227276985	0.6073390754603871	NR_002561
0.6903205933249895	0.6077462567581772	NM_004581
0.6903205933249895	0.607746256758197	NM_182836
0.6903337500587324	0.6078001552399324	NM_013252
0.6903337500587324	0.6078008592076277	NM_033088
0.690544348637831	0.6080077959683376	NM_020377
0.6905882042601535	0.608067927468925	NM_024086
0.6906088631054466	0.608129154366015	NM_001127266
0.6906088631054466	0.6081291543660194	NM_138385
0.6906089616430569	0.6081507594552276	NM_001400
0.6907214749765471	0.6082713606051645	NM_016035
0.6907670804727738	0.6083330455064024	NM_032272
0.6908244261206818	0.6084050727332546	NM_003730
0.6908303085136449	0.6084491894038333	NM_032334
0.6908303085136449	0.6084748289731203	NM_001040007
0.6908303085136449	0.6084748289731325	NM_001029871
0.6912011448283608	0.6088229938042292	NM_032402
0.691287448194687	0.6089205508962361	NM_006256
0.691394541198044	0.6090364265660217	NM_001023
0.6914657446138862	0.6091210714378626	NM_031427
0.6914657446138862	0.6091637833615635	NM_001142885
0.6914657446138862	0.6091637833617816	NM_014548
0.6916353777050556	0.6093347761142408	NM_172212
0.6917263402183048	0.6094364677513799	NM_022340
0.691782697384944	0.6095292302814053	NM_001170564
0.691782697384944	0.6095292302814062	NM_001122834
0.6919396748771046	0.6097106626007793	NM_017894
0.6919396748771046	0.6097106626012501	NM_001007072
0.6921666867423569	0.6099322635932136	NM_032286
0.692309084447137	0.6100793147109718	NM_020385
0.6924652718744023	0.6102385269652807	NM_001141945
0.6924702678126025	0.6102645059765579	NM_025113
0.6927066812101476	0.6105160212097487	NR_027830
0.6927066812101476	0.6105160212098908	NM_018844
0.6927221422805894	0.6105512319651969	NM_014777
0.6927986893915111	0.6106402855831952	NM_016237
0.6930546312097678	0.6108874700035247	NM_016391
0.6931798826475714	0.6110194703090857	NM_177968
0.693196952444215	0.6110561158347132	NR_003941
0.6932615544829478	0.6111346637823755	NM_194291
0.6933434485826161	0.6112284598600348	NM_152909
0.6934296860717449	0.6113260901637051	NR_003015
0.6935492699477727	0.6114531249819976	NM_006351
0.6936501563307098	0.6115636824183263	NM_031459
0.6936508256318037	0.6116074987132163	NM_005698
0.6936508256318037	0.611607498714052	NM_052837
0.693700194545181	0.6116726430309116	NM_020978
0.6937639711297833	0.6117504948891652	NM_030632
0.6938902195863891	0.6119213089173825	NM_020909
0.6938902195863891	0.6119238142887101	NM_001039844
0.6938902195863891	0.6119339854177532	NM_015462
0.6938902195863891	0.6119483010897101	NM_198892
0.693963285687089	0.6120343616056911	NM_199243
0.6940531061396787	0.6121568291735286	NM_001166102
0.6940531061396787	0.6121568291735491	NM_007103
0.694163167453029	0.612315306960038	NM_016479
0.694163167453029	0.6123269900948962	NM_178821
0.694163167453029	0.6123404198218574	NM_201624
0.694163167453029	0.6123404198218578	NM_015017
0.694182175325733	0.6123788168449602	NM_017607
0.6942033747138863	0.6124191483851892	NM_152640
0.6943001055642536	0.6125261166868037	NM_024320
0.6945763850657203	0.6127914981970422	NM_133458
0.6946156943506071	0.6128478220611887	NR_024435
0.6947321858215951	0.6129722473331498	NM_005507
0.6949672756565941	0.6132013246103145	NM_080836
0.694981009600314	0.6132350972415808	NR_030362
0.6950027230445746	0.6132759119032327	NM_001030051
0.695005879380643	0.6133003524004234	NM_004642
0.6950134222744357	0.6133286641009711	NR_024284
0.6950486750356764	0.6134030869201847	NM_007372
0.6950486750356764	0.6134030869231164	NM_203499
0.6950628941452339	0.6134372928480012	NM_032409
0.6950847445741183	0.613495291919073	NM_015039
0.6950847445741183	0.6134998928008677	NM_002408
0.6952043018666246	0.6136487401865223	NM_001145158
0.6952043018666246	0.6136487401875619	NM_006620
0.6953995894314332	0.613842785835125	NM_032410
0.6954545246081946	0.6139129474878406	NM_198722
0.69570918142966	0.6141594232026275	NM_003312
0.6957120522231226	0.6142053118816151	NM_001171508
0.6957120522231226	0.6142053121359119	NM_001171511
0.6958057155284468	0.6143096824795458	NM_024529
0.696124825997905	0.6146131074181043	NM_002717
0.6962878528604194	0.6147843782530772	NM_001146310
0.6962878528604194	0.6148004354196599	NM_018696
0.6964173086882378	0.6149453648013161	NR_030266
0.6964173086882378	0.6149581394723207	NM_014687
0.696426356685208	0.6149878287161301	NM_004886
0.6966887409124781	0.6152412380800603	NM_031480
0.6968213822878799	0.6153800846945031	NM_173588
0.6968647393069599	0.6154400875838621	NM_002812
0.6969964610420959	0.6155781357337262	NM_024805
0.6970282466232082	0.6156496450123942	NM_024011
0.6970282466232082	0.6156496450124036	NM_033529
0.6972379037292489	0.6158565493524256	NM_032747
0.6973928067379745	0.6160368315268101	NM_152549
0.6973928067379745	0.6160368315268143	NM_001040440
0.6973953015494644	0.6160607650722523	NM_144732
0.6974412459274536	0.6161230823373579	NR_030201
0.6977349892536866	0.6164043170159461	NM_002242
0.6978017220833626	0.6164850136459046	NM_012225
0.6982416394936957	0.6168954224416945	NM_003239
0.6982570238652596	0.6169694224055134	NM_002178
0.6982570238652596	0.6169742843527118	NM_031272
0.6982570238652596	0.6169742843762395	NM_198393
0.6983336534666944	0.6170637526846758	NM_032228
0.6983921754244494	0.6171372248718572	NM_173351
0.6984662971816138	0.6172244860213045	NR_002588
0.6985175392372334	0.6172915326181346	NM_198566
0.6989300892629802	0.6176778875106221	NM_022151
0.6989859752058126	0.6177490559212834	NM_016209
0.6990064333924654	0.6178106963797165	NM_001012965
0.6990064333924654	0.6178106963797181	NM_001012964
0.699180821993937	0.6180083990254877	NM_001144877
0.699180821993937	0.6180083990254879	NM_173690
0.699186732502727	0.6180378898615266	NM_000754
0.699186732502727	0.6180571945255302	NM_001099666
0.6992752528864464	0.6181572318701742	NM_004177
0.6992948629645556	0.6181963560799641	NM_014184
0.6993980033016103	0.6183093272161958	NM_031491
0.6994172134902261	0.6183481029342456	NM_001100389
0.6997854029095812	0.6186954199401561	NM_000971
0.6999148826484123	0.6188808655469287	NM_001011663
0.6999148826484123	0.6188808655469376	NM_032154
0.6999148826484123	0.6188972234969243	NM_207304
0.6999148826484123	0.6188972234969723	NM_144778
0.6999148826484123	0.6189625537274004	NM_001102668
0.6999148826484123	0.6189625537274007	NM_002789
0.6999148826484123	0.6189625537274019	NM_001102667
0.6999330223686562	0.6190004042465747	NM_002078
0.6999802440560327	0.6191050831334177	NR_028383
0.6999802440560327	0.6191050832318157	NM_012459
0.6999802440560327	0.6191664504042671	NM_001134439
0.6999802440560327	0.6191664504042691	NM_145753
0.6999802440560327	0.619166450404297	NM_001134438
0.6999802440560327	0.619213957152871	NR_031627
0.6999802440560327	0.6192166482517221	NM_006854
0.6999802440560327	0.6192166482518484	NM_001100603
0.6999960093886374	0.6192524053892376	NM_001145207
0.700026496489501	0.6193606781648645	NM_138442
0.700026496489501	0.6193816511150345	NM_032553
0.700026496489501	0.6193915839892014	NM_016028
0.700026496489501	0.6193924834765903	NM_013235
0.700026496489501	0.6193924836411149	NM_001100412
0.700026496489501	0.6194118174599536	NM_003893
0.700026496489501	0.6194320581356434	NM_173519
0.700257503177316	0.6196582878493107	NM_030938
0.7005477420053828	0.6199369483609047	NM_005786
0.7006564269517586	0.6200549585057595	NM_182515
0.700926720636204	0.6203727974415613	NM_002093
0.700926720636204	0.6203727974435679	NM_001146156
0.700926720636204	0.6203977665297962	NM_001002031
0.700926720636204	0.6204274796792125	NM_176783
0.700926720636204	0.6204274796792273	NM_006263
0.700926720636204	0.6204688768391124	NM_001130478
0.700926720636204	0.6204688768391147	NM_002347
0.700926720636204	0.6204688768391149	NM_001135655
0.7009990231043141	0.6205547219236202	NM_006602
0.7012980949498908	0.6208413246624385	NM_001039888
0.701367663219618	0.6209247652227521	NM_018289
0.7013743090534442	0.6209525025688466	NM_007100
0.7015739537081702	0.6211659209237428	NM_003414
0.7015739537081702	0.6211729752779761	NR_030632
0.7016301613422067	0.6212446031925434	NM_003864
0.7019652403956278	0.6215631645031143	NM_015103
0.7022423499860853	0.6218304151634124	NM_194284
0.7023440003884253	0.6219423098099036	NM_003140
0.7023972495773471	0.6220113488576613	NM_033386
0.7025245254765714	0.6221459482487416	NM_006571
0.7029637938073781	0.6225568614503367	NM_001136033
0.7030598995016548	0.6226857868552913	NR_033181
0.7030598995016548	0.6226857868553168	NM_032796
0.7031721776847988	0.6228071391184673	NM_015091
0.70352294673859	0.6231612733483269	NM_005768
0.70352294673859	0.6231616604313777	NM_001006605
0.703602299963228	0.623280862401763	NM_021940
0.703602299963228	0.6232808624017647	NM_001044305
0.703602299963228	0.6233574785185704	NR_027426
0.703602299963228	0.6233760670280316	NM_024523
0.703602299963228	0.6233854115864039	NM_174855
0.703602299963228	0.6233854115864097	NM_174856
0.703602299963228	0.6233854115864146	NM_006899
0.703615774337428	0.6234850441323023	NM_001018037
0.703615774337428	0.6234850441323023	NM_015186
0.703615774337428	0.6234850441323023	NM_033305
0.703615774337428	0.6234850441323024	NM_001018038
0.7036196439707716	0.6235103967884572	NM_033200
0.7036443925728997	0.6235542521706811	NM_002468
0.7036878581148001	0.6236146962205129	NM_001008657
0.703911637666746	0.6238349445427575	NM_020834
0.7039925836805005	0.6239286175050838	NM_001170464
0.704350919072763	0.6242900929751122	NM_001003897
0.704350919072763	0.6242900929751298	NM_022077
0.7044953744163402	0.6244466404137939	NM_001003750
0.7044953744163402	0.6244620306411182	NM_016545
0.7046174188568283	0.6246019296820791	NM_002205
0.7046174188568283	0.6246141199749724	NM_152390
0.7048108707741886	0.6248734503958662	NM_001142312
0.7048108707741886	0.6248734503959295	NM_001142310
0.7048108707741886	0.6248734503959747	NM_001142311
0.7048108707741886	0.6248734503959856	NM_138390
0.7049974183520282	0.625098401998113	NM_199185
0.7049974183520282	0.6250984020020335	NM_002520
0.7049974183520282	0.6251441253358709	NM_198267
0.7049974183520282	0.6251441253359076	NM_019071
0.7049974183520282	0.6251706401912718	NM_013417
0.7049974183520282	0.6251706401912732	NM_002161
